,Residuals
2002-03-11,1.5375386549891847
2002-03-12,1.5764476728456271
2002-03-13,1.572887052155039
2002-03-14,1.5599759013984498
2002-03-15,1.5777046477834862
2002-03-18,1.5641094878311486
2002-03-19,1.5551377541418532
2002-03-20,1.5548297778964626
2002-03-21,1.5287624130578328
2002-03-22,1.5059646428723785
2002-03-25,1.5137839995277513
2002-03-26,1.5405118190178433
2002-03-27,1.526767525812891
2002-03-28,1.5166047728530874
2002-04-01,1.537095493864566
2002-04-02,1.5183033427352317
2002-04-03,1.5103162081588515
2002-04-04,1.536092075546616
2002-04-05,1.526563101181614
2002-04-08,1.5188695966986323
2002-04-09,1.5244638383290154
2002-04-10,1.5416597383501571
2002-04-11,1.5375262336022075
2002-04-12,1.561511833034566
2002-04-15,1.533948075917965
2002-04-16,1.5478215681779588
2002-04-17,1.5533346128820726
2002-04-18,1.5386269028641135
2002-04-19,1.5333315352698658
2002-04-22,1.5164150013809854
2002-04-23,1.5194275441361125
2002-04-24,1.5368777821655848
2002-04-25,1.5264859834922246
2002-04-26,1.5132823523695729
2002-04-29,1.519097797106424
2002-04-30,1.5203481721339172
2002-05-02,1.478868822514297
2002-05-03,1.4967092493389536
2002-05-06,1.4856855020129274
2002-05-07,1.4847883651593152
2002-05-08,1.5118287784557922
2002-05-09,1.4672487483898502
2002-05-10,1.4805695447639984
2002-05-13,1.4738440666056922
2002-05-14,1.4959701415311146
2002-05-15,1.5064506595291487
2002-05-16,1.5287560779607112
2002-05-17,1.524953598853577
2002-05-20,1.5194237317360995
2002-05-21,1.5213658744304652
2002-05-22,1.493600377212085
2002-05-23,1.5151736765021369
2002-05-24,1.514948888673238
2002-05-27,1.5242920757640488
2002-05-28,1.5240063775649046
2002-05-29,1.5425115973411567
2002-05-31,1.5270090138841539
2002-06-03,1.5114250982830573
2002-06-04,1.510528421580767
2002-06-05,1.512139125875596
2002-06-06,1.474802889567553
2002-06-07,1.4997132046380104
2002-06-10,1.525804787791178
2002-06-11,1.4889380318790053
2002-06-12,1.4894356177686805
2002-06-13,1.479432293852787
2002-06-14,1.4630729242008855
2002-06-17,1.4919645252601255
2002-06-18,1.4809619521371689
2002-06-19,1.4561663565211718
2002-06-20,1.4132780366792446
2002-06-21,1.383252004934171
2002-06-24,1.4379577758882403
2002-06-25,1.4336260675432153
2002-06-26,1.436612731630667
2002-06-27,1.4700680014187535
2002-06-28,1.4764634014482665
2002-07-01,1.4506058433383555
2002-07-02,1.4515495983809181
2002-07-03,1.4353786411435587
2002-07-04,1.44447635177541
2002-07-05,1.4350367597056835
2002-07-08,1.4560230693029679
2002-07-10,1.4426694291061644
2002-07-11,1.4701669823439172
2002-07-12,1.4809147624753423
2002-07-15,1.4455291189604664
2002-07-16,1.447173541475971
2002-07-17,1.4676795191557943
2002-07-18,1.4708453140106355
2002-07-19,1.4479194527664552
2002-07-22,1.3859231940619487
2002-07-23,1.3911139269896298
2002-07-24,1.4226019319939223
2002-07-25,1.3962011800564929
2002-07-26,1.3585545377379664
2002-07-29,1.3786750338171219
2002-07-30,1.397137391544673
2002-07-31,1.4435863388581422
2002-08-01,1.4346500257674402
2002-08-02,1.4425925795688923
2002-08-05,1.4005021058827705
2002-08-06,1.4402027382857305
2002-08-07,1.4480279206966236
2002-08-08,1.4888977940782704
2002-08-09,1.4439522083846734
2002-08-12,1.4215883823840998
2002-08-13,1.4003417068015516
2002-08-14,1.4003745187858243
2002-08-15,1.3907204208978974
2002-08-16,1.4360789342031839
2002-08-19,1.419398666611928
2002-08-20,1.405681353731163
2002-08-21,1.4303268346908848
2002-08-22,1.4560338635366379
2002-08-23,1.4463375120753583
2002-08-26,1.4876610670021897
2002-08-27,1.5026927463081048
2002-08-28,1.4920977892806704
2002-08-29,1.4942257212501322
2002-08-30,1.4822839603651365
2002-09-02,1.481056211437351
2002-09-03,1.4563375598114097
2002-09-04,1.4478834928056443
2002-09-05,1.4253870591678104
2002-09-06,1.4341590480385573
2002-09-09,1.462414474865938
2002-09-10,1.4591055876492818
2002-09-11,1.480419192913235
2002-09-12,1.47359024478156
2002-09-13,1.4726819482965197
2002-09-16,1.4365755630217087
2002-09-17,1.4266338068877151
2002-09-18,1.4194752659820793
2002-09-19,1.4129277956191544
2002-09-20,1.4428806495280768
2002-09-23,1.4067183471843405
2002-09-24,1.4036662948092902
2002-09-25,1.419746494676628
2002-09-26,1.4183246220268995
2002-09-27,1.3671682684954085
2002-09-30,1.37269494969128
2002-10-01,1.4250343054831025
2002-10-02,1.399377338015293
2002-10-03,1.4400825849696903
2002-10-04,1.4463445431180437
2002-10-07,1.3977142394675406
2002-10-08,1.405894537197986
2002-10-09,1.3950954801499376
2002-10-10,1.4187856306050728
2002-10-11,1.4162772849384098
2002-10-14,1.3706252224958995
2002-10-15,1.390652531920403
2002-10-16,1.3783521209438243
2002-10-17,1.4470734822937912
2002-10-18,1.448176557236296
2002-10-21,1.4531246263241453
2002-10-22,1.4696193976003427
2002-10-23,1.5145722522410057
2002-10-24,1.49299991151896
2002-10-25,1.5087666061631628
2002-10-28,1.454163351493884
2002-10-29,1.4641061958687658
2002-10-30,1.5121654202420287
2002-10-31,1.5093158730737177
2002-11-01,1.4991635749674188
2002-11-04,1.4733525152936107
2002-11-05,1.4718075392807068
2002-11-06,1.4574213723476124
2002-11-07,1.4719853076410172
2002-11-08,1.477168783650571
2002-11-11,1.4779462480035725
2002-11-12,1.4597481663239398
2002-11-13,1.4679689902741866
2002-11-14,1.4802804391373954
2002-11-18,1.4859521910279248
2002-11-19,1.4826347313800383
2002-11-20,1.4928031853827344
2002-11-21,1.5086817756036455
2002-11-22,1.5127859519348732
2002-11-25,1.4914592858577373
2002-11-26,1.4813609786200819
2002-11-27,1.4931175903645717
2002-11-28,1.4923609259176107
2002-11-29,1.5171652834297928
2002-12-02,1.525134831388515
2002-12-03,1.5168965868182842
2002-12-04,1.5115971421080556
2002-12-05,1.4884251629838978
2002-12-06,1.5075741195470522
2002-12-09,1.4825399997765394
2002-12-10,1.486427362361039
2002-12-11,1.5148678187696496
2002-12-12,1.5058473398917718
2002-12-13,1.502068619367634
2002-12-16,1.5208981870017722
2002-12-17,1.5208484682546737
2002-12-18,1.5308551681606182
2002-12-19,1.5451629839236203
2002-12-20,1.5619133779661603
2002-12-23,1.5497274326925776
2002-12-26,1.5318297977381987
2002-12-27,1.5247665443741414
2002-12-30,1.5286258932148282
2003-01-02,1.5566082023203371
2003-01-03,1.5476479265987177
2003-01-06,1.579499697519139
2003-01-07,1.5556498224367754
2003-01-08,1.5458661431109375
2003-01-09,1.5562036139475235
2003-01-10,1.5795855560203247
2003-01-13,1.559155540205369
2003-01-14,1.562918381597461
2003-01-15,1.5427254960814816
2003-01-16,1.543335946621684
2003-01-17,1.5202357364318515
2003-01-20,1.5236693644290225
2003-01-21,1.5074664139935106
2003-01-22,1.4873878876107565
2003-01-23,1.4982003597976266
2003-01-24,1.4669456077383307
2003-01-27,1.45424916560912
2003-01-28,1.464028523659068
2003-01-29,1.5019923135976656
2003-01-30,1.4865155230581095
2003-01-31,1.5061880894591146
2003-02-03,1.4998298111475288
2003-02-04,1.4687829708563416
2003-02-05,1.478399787888879
2003-02-06,1.4787180431173512
2003-02-07,1.4634497674644669
2003-02-10,1.4791460292829042
2003-02-11,1.48233728625284
2003-02-12,1.4826147362699347
2003-02-13,1.4442232461696736
2003-02-14,1.4524993344970096
2003-02-17,1.46825134200538
2003-02-18,1.4936750244670494
2003-02-19,1.4689706003541039
2003-02-20,1.4692058128338732
2003-02-21,1.4825970351168039
2003-02-24,1.473427326437312
2003-02-25,1.4692721359321785
2003-02-26,1.4522405653632582
2003-02-27,1.4741387518201918
2003-02-28,1.4855752261277266
2003-03-05,1.4849648298546967
2003-03-06,1.513217868927637
2003-03-07,1.5151246905147313
2003-03-10,1.4699413137082438
2003-03-11,1.480742671548139
2003-03-12,1.5053946147052013
2003-03-13,1.518787548951508
2003-03-14,1.5152709421617145
2003-03-17,1.5169781734907843
2003-03-18,1.5387168511648723
2003-03-19,1.51721226949571
2003-03-20,1.530741143471566
2003-03-21,1.5454045630266386
2003-03-24,1.5090055937355062
2003-03-25,1.5293100884641913
2003-03-26,1.5232351302020066
2003-03-27,1.524594974484713
2003-03-28,1.5373845166484639
2003-03-31,1.5217285366549698
2003-04-01,1.550219344137962
2003-04-02,1.5662575033690116
2003-04-03,1.5679323708970947
2003-04-04,1.5654744252198132
2003-04-07,1.5659985288580178
2003-04-08,1.531289321980045
2003-04-09,1.5345274580048534
2003-04-10,1.5212597698216648
2003-04-11,1.535979619747045
2003-04-14,1.5473294070774575
2003-04-15,1.5625342576994483
2003-04-16,1.550414013130101
2003-04-17,1.577533061600823
2003-04-22,1.5729777239793297
2003-04-23,1.5630368315667424
2003-04-24,1.538802680435075
2003-04-25,1.5433686583115644
2003-04-28,1.5712368330122226
2003-04-29,1.5810393387473907
2003-04-30,1.5639080421769593
2003-05-02,1.5828199330885426
2003-05-05,1.5777932253587714
2003-05-06,1.5591910538636577
2003-05-07,1.5850759865573232
2003-05-08,1.57543151905179
2003-05-09,1.5954824310846245
2003-05-12,1.5956708229240566
2003-05-13,1.5973296144996971
2003-05-14,1.594863607881325
2003-05-15,1.5660989846063993
2003-05-16,1.5771954667143513
2003-05-19,1.5386688149778625
2003-05-20,1.547264481332574
2003-05-21,1.5722576897856193
2003-05-22,1.5726275506818497
2003-05-23,1.5728191326369405
2003-05-26,1.5481254143794616
2003-05-27,1.5828137497687003
2003-05-28,1.5795606270610678
2003-05-29,1.5843421697892945
2003-05-30,1.5813852505593022
2003-06-02,1.5643531955775902
2003-06-03,1.5755710554207445
2003-06-04,1.6003818060931585
2003-06-05,1.5964500371901624
2003-06-06,1.6019904079494482
2003-06-09,1.5908710555758372
2003-06-10,1.5927387683423762
2003-06-11,1.5888948170504142
2003-06-12,1.5950344553137858
2003-06-13,1.5736812450595448
2003-06-16,1.583670103394208
2003-06-17,1.5779182122204074
2003-06-18,1.558512503850796
2003-06-20,1.53472478224747
2003-06-23,1.5329092049396822
2003-06-24,1.5480085383201345
2003-06-25,1.5421296349295273
2003-06-26,1.5512103792983267
2003-06-27,1.544005204032401
2003-06-30,1.5419703369791353
2003-07-01,1.5681064865899144
2003-07-02,1.564046111081268
2003-07-03,1.5485540473057804
2003-07-04,1.5615064877514389
2003-07-07,1.5689000435956943
2003-07-08,1.581573309816077
2003-07-10,1.56720169234428
2003-07-11,1.5535116242217337
2003-07-14,1.576191711120905
2003-07-15,1.5734398018918254
2003-07-16,1.5617747864667844
2003-07-17,1.5728800381032766
2003-07-18,1.5827215463164634
2003-07-21,1.5695491280412224
2003-07-22,1.5813234499919178
2003-07-23,1.575055196051311
2003-07-24,1.5712881060309982
2003-07-25,1.5702672295746378
2003-07-28,1.5621085495528115
2003-07-29,1.562219712222742
2003-07-30,1.551906239038662
2003-07-31,1.5621156931114015
2003-08-01,1.5281268651642366
2003-08-04,1.5220183396932363
2003-08-05,1.538223767154479
2003-08-06,1.5256831979380587
2003-08-07,1.563835813530213
2003-08-08,1.5698474072271278
2003-08-11,1.5690356680985507
2003-08-12,1.5688386267727257
2003-08-13,1.5722030065432806
2003-08-14,1.5787133186621851
2003-08-15,1.5802695160463447
2003-08-18,1.5951187537134386
2003-08-19,1.5892023575221872
2003-08-20,1.6074428652893817
2003-08-21,1.6134989831279918
2003-08-22,1.6022020259345382
2003-08-25,1.5897382665763162
2003-08-26,1.6175207317567581
2003-08-27,1.6269393476785718
2003-08-28,1.6134003115437787
2003-08-29,1.6178000026588384
2003-09-01,1.6250657057899236
2003-09-02,1.6259088713248713
2003-09-03,1.632465060703943
2003-09-04,1.6308945549332337
2003-09-05,1.6385736206748502
2003-09-08,1.6417269892163446
2003-09-09,1.6147903348335486
2003-09-10,1.6334720228957038
2003-09-11,1.647550169446153
2003-09-12,1.6477046137050522
2003-09-15,1.6368727316727707
2003-09-16,1.6301860902286776
2003-09-17,1.642763054173761
2003-09-18,1.6614700329038716
2003-09-19,1.6501711834575392
2003-09-22,1.6243995745500266
2003-09-23,1.6247705260491179
2003-09-24,1.6015191247792289
2003-09-25,1.591495598983288
2003-09-26,1.597534405162805
2003-09-29,1.6181842924681962
2003-09-30,1.6080763008052665
2003-10-01,1.643185933949625
2003-10-02,1.652495209591649
2003-10-03,1.655279878472677
2003-10-06,1.6587608027118614
2003-10-07,1.6633218810088524
2003-10-08,1.6754635701623242
2003-10-09,1.6610978972514836
2003-10-10,1.656002432490328
2003-10-13,1.675212664787213
2003-10-14,1.6736955001029115
2003-10-15,1.6548852530612121
2003-10-16,1.6554963782443055
2003-10-17,1.6446343002254151
2003-10-20,1.67746812083176
2003-10-21,1.6726778550676062
2003-10-22,1.6558798482521029
2003-10-23,1.6254506065797116
2003-10-24,1.6391763642154351
2003-10-27,1.635350881780803
2003-10-28,1.6625484055406936
2003-10-29,1.639795340368507
2003-10-30,1.649275475844124
2003-10-31,1.640487244651061
2003-11-03,1.6699590772879205
2003-11-04,1.6629386020333712
2003-11-05,1.6463624600092222
2003-11-06,1.663825392562766
2003-11-07,1.6619691190001955
2003-11-10,1.6533034525272585
2003-11-11,1.64376359735708
2003-11-12,1.665660030141558
2003-11-13,1.65786481719205
2003-11-14,1.668122339239035
2003-11-17,1.6464405448126156
2003-11-18,1.6560634169016892
2003-11-19,1.6535003668125325
2003-11-20,1.6728643972293673
2003-11-21,1.668887691126188
2003-11-24,1.687936800991547
2003-11-25,1.6856587788568351
2003-11-26,1.6742403752627721
2003-11-27,1.6858390763797058
2003-11-28,1.691463841677002
2003-12-01,1.7020352975212436
2003-12-02,1.6912643515918666
2003-12-03,1.691894965705976
2003-12-04,1.6820154759671366
2003-12-05,1.7035548845013526
2003-12-08,1.6964625881202613
2003-12-09,1.7102309939986755
2003-12-10,1.6892453758159007
2003-12-11,1.7042344052449945
2003-12-12,1.6833645112101951
2003-12-15,1.6716395367285686
2003-12-16,1.67651736105896
2003-12-17,1.6969459881483715
2003-12-18,1.7043100343850988
2003-12-19,1.6930595860866253
2003-12-22,1.7023995507226304
2003-12-23,1.7001521961540087
2003-12-26,1.7021023403169844
2003-12-29,1.709179435110605
2003-12-30,1.7124627593117863
2004-01-02,1.7164801285630502
2004-01-05,1.7581675809692765
2004-01-06,1.7442416785108201
2004-01-07,1.7256718444465617
2004-01-08,1.7404723493494587
2004-01-09,1.7417038584923246
2004-01-12,1.7486861052939258
2004-01-13,1.7288574567093424
2004-01-14,1.7048668982764679
2004-01-15,1.689900903205929
2004-01-16,1.703369616247806
2004-01-19,1.7122329107447412
2004-01-20,1.7214071169030207
2004-01-21,1.7003304652756537
2004-01-22,1.687583227376769
2004-01-23,1.7126399597213244
2004-01-26,1.7443476742327588
2004-01-27,1.7274064020367668
2004-01-28,1.7080812476646514
2004-01-29,1.6459419783943936
2004-01-30,1.637781021754729
2004-02-02,1.6463483510313415
2004-02-03,1.6743928535827433
2004-02-04,1.6443548735184272
2004-02-05,1.623522015319999
2004-02-06,1.674236072935913
2004-02-09,1.6673520111799975
2004-02-10,1.6755426738127825
2004-02-11,1.717729707171991
2004-02-12,1.698779413298222
2004-02-13,1.6717494656495386
2004-02-16,1.6601479929946032
2004-02-17,1.6752120358362559
2004-02-18,1.6545105663336566
2004-02-19,1.6101858337149215
2004-02-20,1.6427979737740102
2004-02-25,1.6560746785303002
2004-02-26,1.646610110305189
2004-02-27,1.6624736379565368
2004-03-01,1.6930815495923546
2004-03-02,1.680781618051348
2004-03-03,1.682496954568676
2004-03-04,1.672236435212676
2004-03-05,1.6934028366607308
2004-03-08,1.6923318926553166
2004-03-09,1.6741598078131217
2004-03-10,1.6302176122337246
2004-03-11,1.5990543090232698
2004-03-12,1.6617813717897105
2004-03-15,1.6300458239792874
2004-03-16,1.653311710874629
2004-03-17,1.6639848043865433
2004-03-18,1.681208484550007
2004-03-19,1.6692837388599076
2004-03-22,1.640494811607435
2004-03-23,1.6250304070928991
2004-03-24,1.6219031895736364
2004-03-25,1.6282162323369178
2004-03-26,1.6560190108713062
2004-03-29,1.6503367877749175
2004-03-30,1.6725385897907623
2004-03-31,1.6702066550715737
2004-04-01,1.6888915069938712
2004-04-02,1.6941351272084209
2004-04-05,1.6956075961340242
2004-04-06,1.6865081669923496
2004-04-07,1.6564486029742396
2004-04-08,1.6741530044786552
2004-04-12,1.674275974294492
2004-04-13,1.665508834014438
2004-04-14,1.6525739979078091
2004-04-15,1.6299792748487696
2004-04-16,1.6391406779081272
2004-04-19,1.63507423614646
2004-04-20,1.6124811760556512
2004-04-22,1.6238041381516668
2004-04-23,1.6474300615062707
2004-04-26,1.631201036265729
2004-04-27,1.6333628500233526
2004-04-28,1.5940408790725087
2004-04-29,1.5751625838982433
2004-04-30,1.5744224233264892
2004-05-03,1.5885514203488484
2004-05-04,1.6059935908353582
2004-05-05,1.6069348716079936
2004-05-06,1.564544857577892
2004-05-07,1.5463577795791785
2004-05-10,1.503126017970473
2004-05-11,1.5756066548128844
2004-05-12,1.5599255242422445
2004-05-13,1.5681771544189678
2004-05-14,1.581098589460007
2004-05-17,1.5532744449717293
2004-05-18,1.5844932922246011
2004-05-19,1.5887080730582692
2004-05-20,1.562598973468234
2004-05-21,1.5713238020636018
2004-05-24,1.594020029097773
2004-05-25,1.6001467867393746
2004-05-26,1.6077188443042112
2004-05-27,1.6379371131143374
2004-05-28,1.6239245036877223
2004-05-31,1.6144227144797805
2004-06-01,1.6140723162175261
2004-06-02,1.6219601463923068
2004-06-03,1.602790104851203
2004-06-04,1.6270413725508082
2004-06-07,1.6532396983612467
2004-06-08,1.6351235596827456
2004-06-09,1.6122124518909566
2004-06-11,1.614430855018468
2004-06-14,1.597854374094347
2004-06-15,1.6310689589242844
2004-06-16,1.6456396169149476
2004-06-17,1.6322493216293807
2004-06-18,1.6307687150449066
2004-06-21,1.6275143408470143
2004-06-22,1.622396052545767
2004-06-23,1.6540418017396972
2004-06-24,1.6395551146214622
2004-06-25,1.6399244648386735
2004-06-28,1.6185193672859226
2004-06-29,1.644188058816209
2004-06-30,1.6558355511134808
2004-07-01,1.6589350880725506
2004-07-02,1.6638277074037262
2004-07-05,1.6630318652815772
2004-07-06,1.6363246486519003
2004-07-07,1.6389315758912293
2004-07-08,1.625927794971692
2004-07-12,1.6597098068221898
2004-07-13,1.6592819429123962
2004-07-14,1.6546954957004347
2004-07-15,1.670374694435952
2004-07-16,1.6812324085482464
2004-07-19,1.6582145058919893
2004-07-20,1.670221486895667
2004-07-21,1.6411418202349655
2004-07-22,1.6418266576942644
2004-07-23,1.6371142177521998
2004-07-26,1.626443131741035
2004-07-27,1.6498871242189943
2004-07-28,1.6657824766105098
2004-07-29,1.662056195248736
2004-07-30,1.6635918297384218
2004-08-02,1.6653182262579422
2004-08-03,1.6587714189693124
2004-08-04,1.6490248821600901
2004-08-05,1.6112827591740837
2004-08-06,1.6364788408756175
2004-08-09,1.6176707141056839
2004-08-10,1.6449264815477536
2004-08-11,1.6333343584045208
2004-08-12,1.6343626925842552
2004-08-13,1.6267055965189448
2004-08-16,1.6456362607861008
2004-08-17,1.6554849881502043
2004-08-18,1.682692507778639
2004-08-19,1.6789991572441494
2004-08-20,1.6840950996881094
2004-08-23,1.6627698763764318
2004-08-24,1.66402840985966
2004-08-25,1.6710078519478562
2004-08-26,1.6468088707028303
2004-08-27,1.6511391279460241
2004-08-30,1.6635681469418517
2004-08-31,1.6574523134051193
2004-09-01,1.643987796478049
2004-09-02,1.6544056823725146
2004-09-03,1.6408338867989842
2004-09-06,1.6472452986105686
2004-09-08,1.6483523543379288
2004-09-09,1.6367567185641376
2004-09-10,1.624970445513461
2004-09-13,1.622303477677149
2004-09-14,1.6486355987893528
2004-09-15,1.6458209816763367
2004-09-16,1.6677507622417158
2004-09-17,1.6693764014829382
2004-09-20,1.6645183769969982
2004-09-21,1.6631217728519512
2004-09-22,1.6455200351243175
2004-09-23,1.6567369169724468
2004-09-24,1.6561254030777959
2004-09-27,1.648892531761815
2004-09-28,1.6669048843771517
2004-09-29,1.6613208949607987
2004-09-30,1.6612512231430614
2004-10-01,1.682285953125512
2004-10-04,1.6908127848897854
2004-10-05,1.6859008484303906
2004-10-06,1.6743907862276264
2004-10-07,1.676924125502492
2004-10-08,1.6674433033161247
2004-10-11,1.669037821831529
2004-10-13,1.6400717040121728
2004-10-14,1.6324727711368778
2004-10-15,1.6558691688924383
2004-10-18,1.6553206510103502
2004-10-19,1.6319609297179865
2004-10-20,1.6365871729056565
2004-10-21,1.6467344195745652
2004-10-22,1.6315155267372061
2004-10-25,1.6292276668365364
2004-10-26,1.6429276585042287
2004-10-27,1.6553543652185292
2004-10-28,1.6408858395289663
2004-10-29,1.6476121496706377
2004-11-01,1.6559142528701551
2004-11-03,1.6693755205269145
2004-11-04,1.6729646765829669
2004-11-05,1.6538390165927437
2004-11-08,1.6410554462214435
2004-11-09,1.6446804642276835
2004-11-10,1.6557700417964933
2004-11-11,1.6561756166249442
2004-11-12,1.676152521795303
2004-11-16,1.6585179488365025
2004-11-17,1.67526951988855
2004-11-18,1.6690906083595625
2004-11-19,1.6625712877964265
2004-11-22,1.6792688768799184
2004-11-23,1.6698108593502532
2004-11-24,1.669744646439412
2004-11-25,1.6885007246844217
2004-11-26,1.6872907897098557
2004-11-29,1.677253864042723
2004-11-30,1.6872495928074636
2004-12-01,1.6873303814568215
2004-12-02,1.6826644124355
2004-12-03,1.6915587166994497
2004-12-06,1.6937814323778557
2004-12-07,1.6643974907911803
2004-12-08,1.6680307761706925
2004-12-09,1.6511250023442985
2004-12-10,1.6724188226292638
2004-12-13,1.6812463683560628
2004-12-14,1.690569796578635
2004-12-15,1.685807153866814
2004-12-16,1.6931484715295886
2004-12-17,1.6821298648536462
2004-12-20,1.6768303894943926
2004-12-21,1.690832365134833
2004-12-22,1.6802680547373061
2004-12-23,1.6860509900319682
2004-12-27,1.6859768010034006
2004-12-28,1.6909372599978676
2004-12-29,1.6895458910581915
2004-12-30,1.6887264950577197
2005-01-03,1.668660000810613
2005-01-04,1.6376361161644937
2005-01-05,1.6411853924815096
2005-01-06,1.633073458957818
2005-01-07,1.654493441555318
2005-01-10,1.6345642558430544
2005-01-11,1.6428672226279737
2005-01-12,1.6498323274477031
2005-01-13,1.6613064864605702
2005-01-14,1.6630475783762217
2005-01-17,1.6442897763696567
2005-01-18,1.6301805867737391
2005-01-19,1.6433692969496692
2005-01-20,1.6159717490567322
2005-01-21,1.6326225510129175
2005-01-24,1.649230525008706
2005-01-26,1.6597344937200713
2005-01-27,1.634803036011645
2005-01-28,1.6361255892599837
2005-01-31,1.6537900942542967
2005-02-01,1.642162675030161
2005-02-02,1.6620524431934123
2005-02-03,1.66824055897683
2005-02-04,1.6976170703179028
2005-02-09,1.7089672091055368
2005-02-10,1.7023555807816688
2005-02-11,1.705914300865718
2005-02-14,1.6945006103136686
2005-02-15,1.6952424338318925
2005-02-16,1.6838340766371704
2005-02-17,1.710476011957479
2005-02-18,1.6902136186636723
2005-02-21,1.69360565340753
2005-02-22,1.687254613166755
2005-02-23,1.7038555874972916
2005-02-24,1.7430043420749826
2005-02-25,1.728316993944497
2005-02-28,1.7121971164762333
2005-03-01,1.6963260360866532
2005-03-02,1.7150739167315696
2005-03-03,1.7267744220893242
2005-03-04,1.7383130786165628
2005-03-07,1.7388980078781504
2005-03-08,1.7175212558289843
2005-03-09,1.7000088334810468
2005-03-10,1.7051266835967116
2005-03-11,1.687487700840324
2005-03-14,1.6923685631961036
2005-03-15,1.6747676106012928
2005-03-16,1.6883948855667699
2005-03-17,1.697034422635717
2005-03-18,1.6768106879004216
2005-03-21,1.6738472907066444
2005-03-22,1.6472327532535642
2005-03-23,1.642046496335389
2005-03-24,1.6662437238731789
2005-03-28,1.648187116957712
2005-03-29,1.6370395559965187
2005-03-30,1.6673125115258691
2005-03-31,1.6691203593299475
2005-04-01,1.6733078381463367
2005-04-04,1.6573109477878303
2005-04-05,1.6460766373819329
2005-04-06,1.6373852481283384
2005-04-07,1.6662852697308317
2005-04-08,1.646199929537437
2005-04-11,1.6502565059939682
2005-04-12,1.6631589328956018
2005-04-13,1.6554189463000073
2005-04-14,1.6138166647250003
2005-04-15,1.612067331349417
2005-04-18,1.6287782128006825
2005-04-19,1.657526605305708
2005-04-20,1.6319866667289284
2005-04-22,1.6240167374501144
2005-04-25,1.647164190641642
2005-04-26,1.647220484578976
2005-04-27,1.6435135844198587
2005-04-28,1.6115740862602514
2005-04-29,1.6366807425309413
2005-05-02,1.6300294390377164
2005-05-03,1.6323348285637636
2005-05-04,1.6634656846222429
2005-05-05,1.654648415755561
2005-05-06,1.6586914418147316
2005-05-09,1.6511505950593337
2005-05-10,1.6232318934726555
2005-05-11,1.6277192317737654
2005-05-12,1.6070164588036628
2005-05-13,1.6053293450498045
2005-05-16,1.6315555105308372
2005-05-17,1.630591322656886
2005-05-18,1.649952023432891
2005-05-19,1.6421942647734342
2005-05-20,1.6289213959674944
2005-05-23,1.6190917161941005
2005-05-24,1.6369112502288337
2005-05-25,1.6323682705110834
2005-05-27,1.6641189365551399
2005-05-30,1.6628062763080136
2005-05-31,1.6496749078812405
2005-06-01,1.6787597205818225
2005-06-02,1.696825475082341
2005-06-03,1.6762143496980872
2005-06-06,1.64317592624199
2005-06-07,1.6285325642178514
2005-06-08,1.6225085227707665
2005-06-09,1.619637696368426
2005-06-10,1.6434958890253446
2005-06-13,1.6389308223904138
2005-06-14,1.6724194825310397
2005-06-15,1.6535725584606618
2005-06-16,1.663759432938276
2005-06-17,1.6734871350971083
2005-06-20,1.6665984711914819
2005-06-21,1.652252295257525
2005-06-22,1.6525447104150963
2005-06-23,1.6190303158001598
2005-06-24,1.6322087423328675
2005-06-27,1.6466843474455568
2005-06-28,1.6462065933203247
2005-06-29,1.6402183700125508
2005-06-30,1.6384676662142876
2005-07-01,1.6500550343204639
2005-07-04,1.6372890103145963
2005-07-05,1.6245743822741687
2005-07-06,1.622793442440238
2005-07-07,1.6235785101316615
2005-07-08,1.6249382224739684
2005-07-11,1.6505954354671415
2005-07-12,1.6659350159366775
2005-07-13,1.671396883777783
2005-07-14,1.6678578229306549
2005-07-15,1.6371130328361216
2005-07-18,1.6462870278083273
2005-07-19,1.64452425263356
2005-07-20,1.6621953304669326
2005-07-21,1.6632226905089658
2005-07-22,1.6426041429525657
2005-07-25,1.6113177262099985
2005-07-26,1.6348447179931371
2005-07-27,1.6535382794713658
2005-07-28,1.6777215420704534
2005-07-29,1.6679641112744603
2005-08-01,1.674629895142692
2005-08-02,1.6886526818598844
2005-08-03,1.6787380946476578
2005-08-04,1.6669721334439371
2005-08-05,1.6692961570018463
2005-08-08,1.6754971589711678
2005-08-09,1.69421907815582
2005-08-10,1.6806728675764049
2005-08-11,1.6612156348081673
2005-08-12,1.6763852921263562
2005-08-15,1.6894236170540138
2005-08-16,1.6733106049009234
2005-08-17,1.6861417360673094
2005-08-18,1.6633354137047647
2005-08-19,1.6569974471329707
2005-08-22,1.6829908089709047
2005-08-23,1.6597293074864954
2005-08-24,1.660599093388612
2005-08-25,1.6872860845960398
2005-08-26,1.6696735935002964
2005-08-29,1.6809641144561258
2005-08-30,1.6857868046757258
2005-08-31,1.6981020701933929
2005-09-01,1.6892002278365754
2005-09-02,1.6999012154332922
2005-09-05,1.7021253283955788
2005-09-06,1.7093715610763893
2005-09-08,1.7029396667080183
2005-09-09,1.716800995572703
2005-09-12,1.7028816289707
2005-09-13,1.6943551234993532
2005-09-14,1.7008972471351473
2005-09-15,1.7094865035908002
2005-09-16,1.7204584764284645
2005-09-19,1.722968570541707
2005-09-20,1.7170537520506648
2005-09-21,1.7397924740363528
2005-09-22,1.7257578970278917
2005-09-23,1.7428067912686265
